city,area,price,availability_365,date,event_count,avg_influence,total_influence
Brooklyn,East Flatbush,48.0,243,2025-11-10,0.0,0.0,0.0
Queens,Queens Village,87.0,335,2025-11-10,0.0,0.0,0.0
Queens,Queens Village,116.0,89,2025-11-10,0.0,0.0,0.0
Manhattan,West Village,250.0,275,2025-11-10,4.0,0.43,1.72
Brooklyn,East Flatbush,67.0,213,2025-11-10,0.0,0.0,0.0
Brooklyn,Park Slope,374.0,311,2025-11-10,1.0,0.58,0.58
Brooklyn,Bushwick,115.0,149,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,76.0,364,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,63.0,241,2025-11-10,0.0,0.0,0.0
Queens,Sunnyside,48.0,320,2025-11-10,0.0,0.0,0.0
Queens,Sunnyside,92.0,91,2025-11-10,0.0,0.0,0.0
Manhattan,West Village,120.0,209,2025-11-10,4.0,0.7,2.8
Manhattan,Harlem,36.0,88,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,110.0,90,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,242.0,323,2025-11-10,0.0,0.0,0.0
Brooklyn,Brownsville,60.0,331,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,364.0,310,2025-11-10,0.0,0.0,0.0
Queens,Elmhurst,98.0,333,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,67.0,313,2025-11-10,0.0,0.0,0.0
Manhattan,East Harlem,73.0,328,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,73.0,334,2025-11-10,0.0,0.0,0.0
Bronx,Throgs Neck,100.0,89,2025-11-10,3.0,0.53,1.59
Brooklyn,Bedford-Stuyvesant,248.0,263,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,113.0,119,2025-11-10,0.0,0.0,0.0
Brooklyn,Prospect-Lefferts Gardens,100.0,328,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,800.0,93,2025-11-10,3.0,0.78,2.34
Queens,Sunnyside,67.0,339,2025-11-10,0.0,0.0,0.0
Manhattan,Gramercy,70.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,166.0,286,2025-11-10,0.0,0.0,0.0
Brooklyn,Greenpoint,390.0,339,2025-11-10,0.0,0.0,0.0
Brooklyn,Greenpoint,586.0,350,2025-11-10,4.0,0.74,2.96
Manhattan,Upper East Side,100.0,180,2025-11-10,0.0,0.0,0.0
Brooklyn,Clinton Hill,91.0,48,2025-11-10,0.0,0.0,0.0
Manhattan,Inwood,99.0,32,2025-11-10,0.0,0.0,0.0
Brooklyn,Canarsie,128.0,342,2025-11-10,0.0,0.0,0.0
Brooklyn,Sunset Park,99.0,208,2025-11-10,2.0,0.74,1.48
Manhattan,Harlem,198.0,258,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,140.0,18,2025-11-10,5.0,0.89,4.45
Brooklyn,Bedford-Stuyvesant,277.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,84.0,269,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,45.0,150,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,65.0,312,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,249.0,229,2025-11-10,0.0,0.0,0.0
Manhattan,Murray Hill,169.0,362,2025-11-10,0.0,0.0,0.0
Manhattan,Murray Hill,244.0,182,2025-11-10,0.0,0.0,0.0
Bronx,Concourse,100.0,364,2025-11-10,0.0,0.0,0.0
Queens,Edgemere,266.0,364,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,1201.0,362,2025-11-10,5.0,0.48,2.4
Manhattan,East Village,315.0,255,2025-11-10,0.0,0.0,0.0
Queens,Rosedale,75.0,365,2025-11-10,0.0,0.0,0.0
Queens,Ridgewood,60.0,150,2025-11-10,0.0,0.0,0.0
Queens,Jamaica,104.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,500.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,190.0,37,2025-11-10,3.0,0.69,2.07
Brooklyn,Bushwick,62.0,91,2025-11-10,0.0,0.0,0.0
Queens,Sunnyside,66.0,334,2025-11-10,0.0,0.0,0.0
Staten Island,Port Richmond,45.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Flatbush,160.0,269,2025-11-10,4.0,0.81,3.24
Brooklyn,Cypress Hills,95.0,149,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,76.0,365,2025-11-10,0.0,0.0,0.0
Queens,St. Albans,55.0,269,2025-11-10,0.0,0.0,0.0
Staten Island,West Brighton,40.0,363,2025-11-10,2.0,0.65,1.3
Brooklyn,Park Slope,199.0,61,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,200.0,263,2025-11-10,0.0,0.0,0.0
Manhattan,Murray Hill,210.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Murray Hill,210.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,1100.0,71,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,113.0,87,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,46.0,365,2025-11-10,1.0,0.77,0.77
Queens,Woodside,180.0,150,2025-11-10,0.0,0.0,0.0
Staten Island,Mariners Harbor,60.0,365,2025-11-10,0.0,0.0,0.0
Queens,Woodside,55.0,274,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,135.0,176,2025-11-10,5.0,0.55,2.75
Brooklyn,Borough Park,93.0,29,2025-11-10,2.0,0.65,1.3
Manhattan,Lower East Side,89.0,254,2025-11-10,0.0,0.0,0.0
Queens,Queens Village,1800.0,89,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,209.0,148,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,140.0,185,2025-11-10,0.0,0.0,0.0
Queens,Woodside,96.0,329,2025-11-10,0.0,0.0,0.0
Manhattan,East Harlem,75.0,84,2025-11-10,0.0,0.0,0.0
Queens,Arverne,85.0,154,2025-11-10,0.0,0.0,0.0
Bronx,Pelham Gardens,99.0,365,2025-11-10,0.0,0.0,0.0
Queens,Long Island City,426.0,173,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,49.0,267,2025-11-10,5.0,0.33,1.6500000000000001
Queens,Woodside,69.0,334,2025-11-10,0.0,0.0,0.0
Bronx,Pelham Gardens,147.0,322,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,150.0,154,2025-11-10,0.0,0.0,0.0
Queens,Sunnyside,74.0,347,2025-11-10,0.0,0.0,0.0
Queens,Jackson Heights,72.0,270,2025-11-10,0.0,0.0,0.0
Brooklyn,Gowanus,99.0,120,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,150.0,305,2025-11-10,0.0,0.0,0.0
Manhattan,Flatiron District,464.0,320,2025-11-10,0.0,0.0,0.0
Brooklyn,Red Hook,183.0,141,2025-11-10,0.0,0.0,0.0
Queens,Woodside,66.0,276,2025-11-10,0.0,0.0,0.0
Brooklyn,Borough Park,48.0,238,2025-11-10,4.0,0.89,3.56
Manhattan,East Village,100.0,89,2025-11-10,5.0,0.78,3.9000000000000004
Brooklyn,Kensington,140.0,179,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,160.0,251,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,110.0,142,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,261.0,177,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,340.0,178,2025-11-10,0.0,0.0,0.0
Manhattan,West Village,240.0,199,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,196.0,312,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,260.0,151,2025-11-10,0.0,0.0,0.0
Queens,Long Island City,82.0,164,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,325.0,173,2025-11-10,0.0,0.0,0.0
Staten Island,New Brighton,42.0,146,2025-11-10,0.0,0.0,0.0
Brooklyn,Park Slope,140.0,74,2025-11-10,0.0,0.0,0.0
Queens,Ridgewood,366.0,364,2025-11-10,1.0,0.82,0.82
Manhattan,Harlem,66.0,330,2025-11-10,0.0,0.0,0.0
Manhattan,East Harlem,135.0,178,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,108.0,33,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,97.0,364,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,800.0,303,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,720.0,301,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,460.0,298,2025-11-10,0.0,0.0,0.0
Manhattan,Theater District,762.0,303,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,979.0,291,2025-11-10,4.0,0.72,2.88
Bronx,Morris Park,57.0,332,2025-11-10,3.0,0.41,1.23
Brooklyn,Brownsville,91.0,266,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,150.0,215,2025-11-10,0.0,0.0,0.0
Brooklyn,Borough Park,52.0,322,2025-11-10,0.0,0.0,0.0
Staten Island,Willowbrook,210.0,365,2025-11-10,2.0,0.32,0.64
Manhattan,East Harlem,123.0,222,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,61.0,1,2025-11-10,5.0,0.82,4.1
Bronx,Kingsbridge,50.0,243,2025-11-10,0.0,0.0,0.0
Queens,Long Island City,66.0,223,2025-11-10,0.0,0.0,0.0
Manhattan,Kips Bay,179.0,335,2025-11-10,0.0,0.0,0.0
Queens,Ozone Park,66.0,365,2025-11-10,4.0,0.54,2.16
Manhattan,Lower East Side,373.0,333,2025-11-10,0.0,0.0,0.0
Brooklyn,Sunset Park,59.0,348,2025-11-10,0.0,0.0,0.0
Queens,Rockaway Beach,49.0,31,2025-11-10,0.0,0.0,0.0
Queens,Flushing,40.0,179,2025-11-10,0.0,0.0,0.0
Queens,Flushing,38.0,365,2025-11-10,0.0,0.0,0.0
Queens,Flushing,49.0,179,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,361.0,55,2025-11-10,0.0,0.0,0.0
Manhattan,East Harlem,70.0,266,2025-11-10,0.0,0.0,0.0
Queens,Flushing,70.0,101,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,153.0,104,2025-11-10,0.0,0.0,0.0
Queens,Flushing,118.0,336,2025-11-10,0.0,0.0,0.0
Queens,Flushing,123.0,306,2025-11-10,4.0,0.46,1.84
Queens,Woodside,80.0,181,2025-11-10,5.0,0.64,3.2
Queens,Woodside,74.0,364,2025-11-10,0.0,0.0,0.0
Manhattan,West Village,230.0,263,2025-11-10,0.0,0.0,0.0
Bronx,Longwood,59.0,89,2025-11-10,0.0,0.0,0.0
Manhattan,East Harlem,97.0,238,2025-11-10,0.0,0.0,0.0
Bronx,Allerton,71.0,118,2025-11-10,0.0,0.0,0.0
Brooklyn,East New York,65.0,342,2025-11-10,0.0,0.0,0.0
Brooklyn,East New York,64.0,346,2025-11-10,0.0,0.0,0.0
Queens,Rockaway Beach,150.0,283,2025-11-10,3.0,0.55,1.6500000000000001
Brooklyn,Bensonhurst,130.0,162,2025-11-10,0.0,0.0,0.0
Brooklyn,Bensonhurst,95.0,162,2025-11-10,5.0,0.69,3.4499999999999997
Queens,Flushing,118.0,340,2025-11-10,3.0,0.59,1.77
Bronx,Longwood,114.0,320,2025-11-10,0.0,0.0,0.0
Manhattan,East Harlem,70.0,264,2025-11-10,0.0,0.0,0.0
Manhattan,East Harlem,140.0,264,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,52.0,175,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,150.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,203.0,87,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,272.0,138,2025-11-10,5.0,0.72,3.5999999999999996
Manhattan,Harlem,89.0,132,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,227.0,129,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,95.0,287,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,86.0,115,2025-11-10,4.0,0.81,3.24
Manhattan,East Harlem,387.0,359,2025-11-10,0.0,0.0,0.0
Queens,St. Albans,66.0,359,2025-11-10,0.0,0.0,0.0
Manhattan,Inwood,37.0,298,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,150.0,146,2025-11-10,0.0,0.0,0.0
Queens,Bayside,91.0,179,2025-11-10,0.0,0.0,0.0
Queens,Flushing,75.0,274,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,125.0,59,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,295.0,335,2025-11-10,0.0,0.0,0.0
Queens,Flushing,139.0,324,2025-11-10,0.0,0.0,0.0
Manhattan,Washington Heights,113.0,177,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,169.0,220,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,68.0,173,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,60.0,173,2025-11-10,0.0,0.0,0.0
Manhattan,Flatiron District,380.0,0,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,83.0,150,2025-11-10,0.0,0.0,0.0
Queens,Forest Hills,102.0,60,2025-11-10,0.0,0.0,0.0
Queens,Douglaston,135.0,84,2025-11-10,0.0,0.0,0.0
Brooklyn,Flatbush,206.0,121,2025-11-10,0.0,0.0,0.0
Queens,Flushing,118.0,344,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,176.0,135,2025-11-10,0.0,0.0,0.0
Manhattan,SoHo,1242.0,364,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,477.0,234,2025-11-10,0.0,0.0,0.0
Brooklyn,Sunset Park,98.0,201,2025-11-10,0.0,0.0,0.0
Brooklyn,Bay Ridge,251.0,365,2025-11-10,0.0,0.0,0.0
Bronx,Longwood,91.0,364,2025-11-10,0.0,0.0,0.0
Queens,Woodside,54.0,271,2025-11-10,1.0,0.42,0.42
Queens,Jackson Heights,165.0,148,2025-11-10,0.0,0.0,0.0
Bronx,Highbridge,59.0,270,2025-11-10,0.0,0.0,0.0
Queens,Bayside,123.0,304,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,110.0,176,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,118.0,89,2025-11-10,0.0,0.0,0.0
Brooklyn,Bay Ridge,154.0,364,2025-11-10,1.0,0.5,0.5
Brooklyn,Bedford-Stuyvesant,126.0,243,2025-11-10,0.0,0.0,0.0
Bronx,Edenwald,53.0,156,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,192.0,307,2025-11-10,0.0,0.0,0.0
Bronx,Baychester,50.0,243,2025-11-10,0.0,0.0,0.0
Queens,Elmhurst,95.0,140,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,91.0,180,2025-11-10,4.0,0.56,2.24
Brooklyn,Williamsburg,92.0,210,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,103.0,179,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,239.0,67,2025-11-10,1.0,0.88,0.88
Brooklyn,Crown Heights,204.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Flatbush,35.0,309,2025-11-10,0.0,0.0,0.0
Manhattan,West Village,201.0,341,2025-11-10,0.0,0.0,0.0
Brooklyn,Cobble Hill,315.0,170,2025-11-10,0.0,0.0,0.0
Brooklyn,South Slope,145.0,1,2025-11-10,3.0,0.52,1.56
Brooklyn,East Flatbush,130.0,269,2025-11-10,4.0,0.53,2.12
Manhattan,Hell's Kitchen,350.0,177,2025-11-10,0.0,0.0,0.0
Bronx,Port Morris,160.0,362,2025-11-10,0.0,0.0,0.0
Staten Island,Mariners Harbor,95.0,270,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,69.0,360,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,243.0,121,2025-11-10,0.0,0.0,0.0
Brooklyn,Bergen Beach,135.0,175,2025-11-10,0.0,0.0,0.0
Queens,Sunnyside,92.0,335,2025-11-10,0.0,0.0,0.0
Brooklyn,Carroll Gardens,295.0,273,2025-11-10,0.0,0.0,0.0
Queens,Sunnyside,80.0,122,2025-11-10,0.0,0.0,0.0
Queens,Sunnyside,68.0,345,2025-11-10,3.0,0.69,2.07
Staten Island,Randall Manor,105.0,266,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,80.0,270,2025-11-10,0.0,0.0,0.0
Queens,Sunnyside,129.0,161,2025-11-10,0.0,0.0,0.0
Manhattan,Washington Heights,93.0,363,2025-11-10,0.0,0.0,0.0
Brooklyn,Flatbush,134.0,175,2025-11-10,0.0,0.0,0.0
Brooklyn,Brownsville,60.0,364,2025-11-10,0.0,0.0,0.0
Queens,South Ozone Park,40.0,168,2025-11-10,4.0,0.55,2.2
Manhattan,Hell's Kitchen,165.0,186,2025-11-10,3.0,0.87,2.61
Bronx,Mott Haven,170.0,250,2025-11-10,0.0,0.0,0.0
Queens,Flushing,118.0,334,2025-11-10,3.0,0.84,2.52
Staten Island,Tompkinsville,111.0,214,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,129.0,362,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Greene,276.0,294,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,42.0,105,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,221.0,304,2025-11-10,0.0,0.0,0.0
Manhattan,Greenwich Village,95.0,345,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,145.0,300,2025-11-10,0.0,0.0,0.0
Queens,Springfield Gardens,99.0,88,2025-11-10,1.0,0.61,0.61
Queens,Springfield Gardens,100.0,268,2025-11-10,0.0,0.0,0.0
Brooklyn,Flatbush,118.0,270,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,100.0,245,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,270.0,358,2025-11-10,0.0,0.0,0.0
Brooklyn,Flatbush,81.0,235,2025-11-10,4.0,0.69,2.76
Manhattan,East Village,199.0,335,2025-11-10,0.0,0.0,0.0
Brooklyn,Vinegar Hill,175.0,286,2025-11-10,0.0,0.0,0.0
Queens,Ditmars Steinway,150.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,80.0,296,2025-11-10,0.0,0.0,0.0
Bronx,Morris Park,62.0,237,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,150.0,204,2025-11-10,5.0,0.33,1.6500000000000001
Brooklyn,Prospect-Lefferts Gardens,65.0,328,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,127.0,159,2025-11-10,1.0,0.72,0.72
Queens,Jamaica,75.0,334,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,218.0,158,2025-11-10,0.0,0.0,0.0
Queens,Rosedale,125.0,360,2025-11-10,0.0,0.0,0.0
Queens,Laurelton,180.0,270,2025-11-10,0.0,0.0,0.0
Queens,East Elmhurst,47.0,334,2025-11-10,3.0,0.72,2.16
Queens,East Elmhurst,150.0,179,2025-11-10,0.0,0.0,0.0
Queens,Long Island City,128.0,235,2025-11-10,3.0,0.52,1.56
Queens,Long Island City,158.0,300,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,655.0,270,2025-11-10,0.0,0.0,0.0
Queens,St. Albans,74.0,363,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,215.0,147,2025-11-10,0.0,0.0,0.0
Queens,St. Albans,93.0,208,2025-11-10,5.0,0.43,2.15
Queens,Sunnyside,47.0,284,2025-11-10,5.0,0.85,4.25
Manhattan,SoHo,1098.0,331,2025-11-10,3.0,0.56,1.6800000000000002
Brooklyn,Sunset Park,362.0,274,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,801.0,282,2025-11-10,0.0,0.0,0.0
Queens,Astoria,116.0,70,2025-11-10,0.0,0.0,0.0
Queens,Woodside,230.0,364,2025-11-10,0.0,0.0,0.0
Brooklyn,Park Slope,228.0,148,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,85.0,180,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,324.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,159.0,351,2025-11-10,0.0,0.0,0.0
Brooklyn,East New York,285.0,0,2025-11-10,0.0,0.0,0.0
Manhattan,Washington Heights,72.0,30,2025-11-10,5.0,0.69,3.4499999999999997
Manhattan,Midtown,724.0,282,2025-11-10,0.0,0.0,0.0
Queens,Sunnyside,39.0,0,2025-11-10,0.0,0.0,0.0
Brooklyn,Flatbush,75.0,321,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,156.0,33,2025-11-10,2.0,0.32,0.64
Bronx,Morris Park,57.0,332,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,499.0,178,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,170.0,88,2025-11-10,1.0,0.55,0.55
Manhattan,Harlem,240.0,120,2025-11-10,0.0,0.0,0.0
Brooklyn,Flatbush,67.0,216,2025-11-10,0.0,0.0,0.0
Brooklyn,Flatbush,70.0,236,2025-11-10,4.0,0.79,3.16
Queens,Astoria,91.0,94,2025-11-10,5.0,0.53,2.6500000000000004
Queens,St. Albans,78.0,336,2025-11-10,0.0,0.0,0.0
Manhattan,Greenwich Village,400.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,59.0,90,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,96.0,178,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,42.0,40,2025-11-10,5.0,0.66,3.3000000000000003
Brooklyn,East Flatbush,59.0,104,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,52.0,224,2025-11-10,0.0,0.0,0.0
Manhattan,Tribeca,462.0,94,2025-11-10,2.0,0.43,0.86
Bronx,Edenwald,90.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,52.0,161,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,59.0,109,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,59.0,314,2025-11-10,4.0,0.55,2.2
Manhattan,SoHo,1007.0,329,2025-11-10,0.0,0.0,0.0
Brooklyn,Clinton Hill,234.0,146,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,290.0,362,2025-11-10,0.0,0.0,0.0
Queens,Woodside,150.0,305,2025-11-10,2.0,0.86,1.72
Brooklyn,East Flatbush,44.0,118,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,84.0,362,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,781.0,282,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,45.0,361,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,43.0,268,2025-11-10,0.0,0.0,0.0
Manhattan,Greenwich Village,129.0,120,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,326.0,275,2025-11-10,0.0,0.0,0.0
Queens,Queens Village,105.0,364,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,391.0,180,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,104.0,88,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,157.0,199,2025-11-10,0.0,0.0,0.0
Bronx,Hunts Point,34.0,351,2025-11-10,0.0,0.0,0.0
Queens,Jamaica,120.0,72,2025-11-10,0.0,0.0,0.0
Queens,Jamaica,110.0,72,2025-11-10,4.0,0.64,2.56
Queens,Jamaica,130.0,72,2025-11-10,0.0,0.0,0.0
Bronx,Pelham Bay,299.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,115.0,282,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,100.0,283,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,679.0,285,2025-11-10,0.0,0.0,0.0
Queens,Hollis,109.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,157.0,226,2025-11-10,0.0,0.0,0.0
Queens,Astoria,84.0,179,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,175.0,345,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,130.0,115,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,159.0,237,2025-11-10,0.0,0.0,0.0
Queens,St. Albans,55.0,269,2025-11-10,1.0,0.84,0.84
Queens,Woodside,103.0,179,2025-11-10,5.0,0.84,4.2
Brooklyn,Crown Heights,90.0,64,2025-11-10,0.0,0.0,0.0
Queens,Ditmars Steinway,55.0,58,2025-11-10,1.0,0.87,0.87
Queens,Astoria,145.0,364,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,390.0,184,2025-11-10,0.0,0.0,0.0
Brooklyn,East New York,85.0,364,2025-11-10,0.0,0.0,0.0
Bronx,Fordham,40.0,246,2025-11-10,0.0,0.0,0.0
Manhattan,Inwood,55.0,239,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,280.0,162,2025-11-10,0.0,0.0,0.0
Manhattan,Kips Bay,145.0,308,2025-11-10,0.0,0.0,0.0
Brooklyn,East New York,115.0,88,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,300.0,270,2025-11-10,4.0,0.84,3.36
Brooklyn,Bedford-Stuyvesant,282.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,52.0,307,2025-11-10,5.0,0.3,1.5
Brooklyn,Bushwick,81.0,93,2025-11-10,0.0,0.0,0.0
Brooklyn,Brownsville,124.0,338,2025-11-10,0.0,0.0,0.0
Manhattan,West Village,953.0,223,2025-11-10,2.0,0.86,1.72
Brooklyn,Borough Park,104.0,254,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,85.0,178,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,79.0,364,2025-11-10,0.0,0.0,0.0
Queens,Maspeth,170.0,284,2025-11-10,0.0,0.0,0.0
Brooklyn,Greenpoint,1491.0,178,2025-11-10,0.0,0.0,0.0
Queens,Woodside,58.0,363,2025-11-10,3.0,0.38,1.1400000000000001
Queens,Astoria,85.0,92,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,528.0,293,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,397.0,270,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,229.0,363,2025-11-10,2.0,0.32,0.64
Brooklyn,Williamsburg,180.0,362,2025-11-10,0.0,0.0,0.0
Brooklyn,Carroll Gardens,140.0,191,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,67.0,132,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,49.0,102,2025-11-10,3.0,0.33,0.99
Manhattan,East Village,181.0,178,2025-11-10,0.0,0.0,0.0
Manhattan,East Harlem,44.0,78,2025-11-10,0.0,0.0,0.0
Queens,Sunnyside,77.0,92,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,195.0,89,2025-11-10,0.0,0.0,0.0
Queens,Sunnyside,105.0,177,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,347.0,320,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,345.0,55,2025-11-10,2.0,0.51,1.02
Brooklyn,Bedford-Stuyvesant,225.0,222,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,225.0,239,2025-11-10,0.0,0.0,0.0
Brooklyn,Cypress Hills,85.0,316,2025-11-10,0.0,0.0,0.0
